lifetime,Filename,MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW
-1.7370271211946315,a39,3.7832844387755102,1.1842649281934996,1.1842649281934996,0.035469836115684,79.91873113689546,1.7309920999125945
-2.6405439798790136,a40,5.291630343495423,0.8745118417737467,0.8745118417737467,0.1184013167889801,79.91873117805447,0.4146250097472203
1.864231488168233,a41,11.889221445038684,-0.3231619682359219,0.3231619682359219,0.3373421558759116,16.523283994376026,0.0600510664571755
1.198596281470473,a42,15.877927444929613,-3.3732270058229066,0.7718125215599967,0.1717402837546166,31.16572069074337,0.5914793460413564
-0.5469126314552916,a43,11.922211829176112,-4.634206979087931,0.1461651234567904,0.3569733861143313,31.192456470161883,0.3851946867495144
0.284916420767481,a44,13.068624726187302,-4.347388177458038,0.6381788700583793,0.4159102198337968,19.41318066537768,-0.137121685812596
2.182434631803904,a45,11.304331398742388,-0.9523872138897388,0.2476865872356495,0.3351789636904542,16.368556272109526,0.0685807935460587
-1.7962330250394258,a46,3.682407407407408,1.1909259259259262,1.1909259259259262,0.0331663419064138,79.91873105198192,1.7392860623886035
-2.4613006204575933,a47,3.695740740740741,1.168425925925926,1.168425925925926,0.0332472775996934,79.91976147925587,1.7154264937092532
-2.413412695328245,a48,3.789142337490552,1.1744269652305368,1.1744269652305368,0.0332108130005175,79.9187311457658,1.664349473679023
-3.563837352959244,a49,3.6840133692365833,1.098586965650458,1.098586965650458,0.0181373485991807,79.9187312300683,1.639895340616131
0.0684404247444583,a50,5.069716786052672,0.9426774365595268,0.9426774365595268,0.1452206086062683,15.085739450053238,1.1024544485039258
2.50210325730523,a51,2.298611111111111,1.3058158541194258,1.3058158541194258,-0.0099025474276806,14.05185323862632,1.772098814423421
2.0520763817491057,a52,2.332777777777778,1.3010547891996307,1.3010547891996307,-0.0099018222453675,14.08491563112887,1.7766076540019549
0.4104971707298544,a53,2.274907407407407,1.2662579785000423,1.2662579785000423,-0.0171476321232104,14.051432773655526,1.6481163960368668
3.1229743842273403,a54,2.3251360544217685,1.3131844188292603,1.3131844188292603,-0.0020125348591924,14.153183829155752,1.7841473975182014
3.1361658062814035,a55,2.3251360544217685,1.3131844188292603,1.3131844188292603,-0.0020125348660075,14.153006145778413,1.7841475225932972
1.5215056525758817,a56,2.3432407407407405,1.3360501700680274,1.3360501700680274,-0.0014098473659188,14.170533826490631,1.7926892975643605
0.5354955201358659,a57,9.405027914456957,0.0642067465080562,0.0642067465080562,0.0681376429418116,16.250261013994457,0.2816251524353025
0.7544873182884265,a58,5.447995319688348,0.9337016240122856,0.9337016240122856,0.1452689607011939,15.089155475197645,1.1060438489497908
